PlateAppID,startBaseOutState,FinalBaseOutState,PA_EndValue_ExpectedRuns,PA_StartValue_ExpectedRuns,TotalRPrime,R,ChangeExpRuns,BatterID,Singles,Doubles,Triples,HR,BB,SO,FO
LSTU_MSST_0329201901_PA07AWAY03,C1,C2,0.341530055,0.813263525,0,0,-0.471733471,Br_Brouss_LSTU_16,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA08HOME01,A0,D0,1.829787234,0.60122373,0,2,1.228563504,Ja_Mangum_MSST_15,0,0,1,0,0,0,0
LSTU_MSST_0329201901_PA08HOME03,A0,B0,1.03432282,0.60122373,0,1,0.43309909,Jo_Westbu_MSST_11,0,0,0,0,1,0,0
LSTU_MSST_0329201901_PA08HOME04,B0,E0,1.830508475,1.03432282,0,1,0.796185655,Ta_Allen0_MSST_05,1,0,0,0,0,0,0
LSTU_MSST_0329201901_PA08HOME05,E0,F0,1.552083333,1.830508475,1,1,0.721574859,El_Macnam_MSST_40,1,0,0,0,0,0,0
LSTU_MSST_0329201901_PA08HOME06,F0,F1,1.309278351,1.552083333,0,0,-0.242804983,Ju_Foscue_MSST_17,0,0,0,0,0,1,0
LSTU_MSST_0329201901_PA08HOME07,F1,F2,0.571929825,1.309278351,0,0,-0.737348526,Du_Skelto_MSST_08,0,0,0,0,0,1,0
LSTU_MSST_0329201901_PA09AWAY01,A0,B0,1.03432282,0.60122373,0,3,0.43309909,Jo_Smith0_LSTU_04,0,0,0,0,1,0,0
LSTU_MSST_0329201901_PA09AWAY02,B0,G0,2.12345679,1.03432282,0,3,1.08913397,Za_Watson_LSTU_09,0,1,0,0,0,0,0
LSTU_MSST_0329201901_PA09AWAY03,G0,H0,2.611111111,2.12345679,0,3,0.487654321,Da_Cabrer_LSTU_02,0,0,0,0,1,0,0
LSTU_MSST_0329201901_PA09AWAY04,H0,F0,1.552083333,2.611111111,2,3,0.940972222,Ch_Reid00_LSTU_17,1,0,0,0,0,0,0
LSTU_MSST_0329201901_PA09AWAY05,F0,F1,1.309278351,1.552083333,0,1,-0.242804983,Gi_Digiac_LSTU_07,0,0,0,0,0,1,0
LSTU_MSST_0329201901_PA09AWAY06,F1,B2,0.268656716,1.309278351,1,1,-0.040621634,CJ_Willis_LSTU_23,0,0,0,0,0,0,0
LSTU_MSST_0329201901_PA10HOME01,A0,A1,0.317337461,0.60122373,0,2,-0.283886268,Jo_Hatche_MSST_10,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA10HOME03,A1,C1,0.813263525,0.317337461,0,2,0.495926064,Gu_Halter_MSST_02,0,1,0,0,0,0,0
LSTU_MSST_0329201901_PA10HOME04,C1,C2,0.341530055,0.813263525,0,2,-0.471733471,Ja_Mangum_MSST_15,0,0,0,0,0,1,0
LSTU_MSST_0329201901_PA10HOME05,C2,A2,0.117848411,0.341530055,2,2,1.776318356,Jo_Westbu_MSST_11,0,0,0,1,0,0,0
LSTU_MSST_0329201901_PA11AWAY02,A0,A1,0.317337461,0.60122373,0,2,-0.283886268,Br_Mathis_LSTU_22,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA11AWAY03,A1,A2,0.117848411,0.317337461,0,2,-0.199489051,Br_Brouss_LSTU_16,0,0,0,0,0,1,0
LSTU_MSST_0329201901_PA11AWAY04,A2,B2,0.268656716,0.117848411,0,2,0.150808306,An_Duplan_LSTU_08,1,0,0,0,0,0,0
LSTU_MSST_0329201901_PA11AWAY05,B2,C2,0.341530055,0.268656716,1,2,1.072873338,Jo_Smith0_LSTU_04,0,1,0,0,0,0,0
LSTU_MSST_0329201901_PA11AWAY06,C2,C2,0.341530055,0.341530055,1,1,1,Za_Watson_LSTU_09,0,1,0,0,0,0,0
LSTU_MSST_0329201901_PA12HOME02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,El_Macnam_MSST_40,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA12HOME03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ju_Foscue_MSST_17,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA12HOME04,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Du_Skelto_MSST_08,1,0,0,0,0,0,0
LSTU_MSST_0329201901_PA13AWAY02,A0,C0,1.339933993,0.60122373,0,1,0.738710264,Ch_Reid00_LSTU_17,0,0,0,0,0,0,0
LSTU_MSST_0329201901_PA13AWAY03,C0,D1,0.953947368,1.339933993,0,1,-0.385986625,Gi_Digiac_LSTU_07,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA13AWAY04,D1,A2,0.117848411,0.953947368,1,1,0.163901042,CJ_Willis_LSTU_23,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA14HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Jo_Hatche_MSST_10,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA14HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Gu_Halter_MSST_02,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA14HOME03,A2,C2,0.341530055,0.117848411,0,0,0.223681644,Ja_Mangum_MSST_15,0,1,0,0,0,0,0
LSTU_MSST_0329201901_PA15AWAY02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Br_Brouss_LSTU_16,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA15AWAY03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,An_Duplan_LSTU_08,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA16HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ta_Allen0_MSST_05,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA16HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,El_Macnam_MSST_40,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA16HOME03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ju_Foscue_MSST_17,0,0,0,0,1,0,0
LSTU_MSST_0329201901_PA17AWAY01,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,Za_Watson_LSTU_09,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA17AWAY04,A1,A2,0.117848411,0.317337461,0,1,-0.199489051,Sa_Garza0_LSTU_13,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA17AWAY05,A2,B2,0.268656716,0.117848411,0,1,0.150808306,Ch_Reid00_LSTU_17,0,0,0,0,0,0,0
LSTU_MSST_0329201901_PA17AWAY06,B2,E2,0.49833887,0.268656716,0,1,0.229682154,Gi_Digiac_LSTU_07,0,0,0,0,1,0,0
LSTU_MSST_0329201901_PA17AWAY07,E2,E2,0.49833887,0.49833887,1,1,1,CJ_Willis_LSTU_23,1,0,0,0,0,0,0
LSTU_MSST_0329201901_PA18HOME04,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,Ro_Jordan_MSST_04,0,0,0,0,0,0,1
LSTU_MSST_0329201901_PA18HOME05,A1,B1,0.663006757,0.317337461,0,1,0.345669295,Jo_Hatche_MSST_10,0,0,0,0,1,0,0
LSTU_MSST_0329201901_PA18HOME07,B1,E1,1.186792453,0.663006757,0,1,0.523785696,Br_Cumbes_MSST_33,0,0,0,0,1,0,0
LSTU_MSST_0329201901_PA18HOME08,E1,F2,0.571929825,1.186792453,0,1,-0.614862628,Ja_Mangum_MSST_15,0,0,0,0,0,0,0
LSTU_MSST_0329201901_PA18HOME09,F2,E2,0.49833887,0.571929825,1,1,0.926409046,Jo_Westbu_MSST_11,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA01AWAY01,A0,A0,0.60122373,0.60122373,1,1,1,An_Duplan_LSTU_08,0,0,0,1,0,0,0
LSTU_MSST_0330201901_PA01AWAY02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Jo_Smith0_LSTU_04,0,0,0,0,0,1,0
LSTU_MSST_0330201901_PA01AWAY03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Za_Watson_LSTU_09,0,0,0,0,0,1,0
LSTU_MSST_0330201901_PA02HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ja_Mangum_MSST_15,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA02HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Jo_Westbu_MSST_11,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA02HOME03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ta_Allen0_MSST_05,0,0,0,0,1,0,0
LSTU_MSST_0330201901_PA02HOME04,B2,E2,0.49833887,0.268656716,0,0,0.229682154,El_Macnam_MSST_40,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA03AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,CJ_Willis_LSTU_23,0,0,0,0,0,1,0
LSTU_MSST_0330201901_PA03AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Gi_Digiac_LSTU_07,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA03AWAY03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ca_Beloso_LSTU_24,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA03AWAY04,B2,E2,0.49833887,0.268656716,0,0,0.229682154,Br_Mathis_LSTU_22,0,0,0,0,1,0,0
LSTU_MSST_0330201901_PA04HOME01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Du_Skelto_MSST_08,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA04HOME02,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Ro_Jordan_MSST_04,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA04HOME04,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Jo_Hatche_MSST_10,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA05AWAY02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,An_Duplan_LSTU_08,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA05AWAY03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Jo_Smith0_LSTU_04,0,0,0,0,0,1,0
LSTU_MSST_0330201901_PA06HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ja_Mangum_MSST_15,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA06HOME02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Jo_Westbu_MSST_11,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA06HOME03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Ta_Allen0_MSST_05,0,0,0,0,0,1,0
LSTU_MSST_0330201901_PA07AWAY01,A0,B0,1.03432282,0.60122373,0,2,0.43309909,Ch_Reid00_LSTU_17,0,0,0,0,1,0,0
LSTU_MSST_0330201901_PA07AWAY02,B0,E0,1.830508475,1.03432282,0,2,0.796185655,CJ_Willis_LSTU_23,0,0,0,0,1,0,0
LSTU_MSST_0330201901_PA07AWAY04,B1,C1,0.813263525,0.663006757,1,2,1.150256769,Gi_Digiac_LSTU_07,0,1,0,0,0,0,0
LSTU_MSST_0330201901_PA07AWAY06,C1,C2,0.341530055,0.813263525,0,1,-0.471733471,Ca_Beloso_LSTU_24,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA08HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ju_Foscue_MSST_17,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA08HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Du_Skelto_MSST_08,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA09AWAY01,A0,B0,1.03432282,0.60122373,0,1,0.43309909,Ha_Hughes_LSTU_03,0,0,0,0,0,0,0
LSTU_MSST_0330201901_PA09AWAY03,B0,E0,1.830508475,1.03432282,0,1,0.796185655,An_Duplan_LSTU_08,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA09AWAY04,E0,E1,1.186792453,1.830508475,0,1,-0.643716022,Jo_Smith0_LSTU_04,0,0,0,0,0,1,0
LSTU_MSST_0330201901_PA09AWAY05,E1,H1,1.747474747,1.186792453,0,1,0.560682295,Za_Watson_LSTU_09,0,0,0,0,0,0,0
LSTU_MSST_0330201901_PA09AWAY07,H1,F2,0.571929825,1.747474747,1,1,-0.175544923,Ch_Reid00_LSTU_17,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA10HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Jo_Hatche_MSST_10,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA10HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Gu_Halter_MSST_02,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA11AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Gi_Digiac_LSTU_07,0,0,0,0,0,1,0
LSTU_MSST_0330201901_PA11AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ca_Beloso_LSTU_24,0,0,0,0,0,0,0
LSTU_MSST_0330201901_PA12HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Jo_Westbu_MSST_11,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA12HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ta_Allen0_MSST_05,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA13AWAY01,A0,B0,1.03432282,0.60122373,0,4,0.43309909,Ha_Hughes_LSTU_03,0,0,0,0,0,0,0
LSTU_MSST_0330201901_PA13AWAY03,C0,E0,1.830508475,1.339933993,0,4,0.490574481,An_Duplan_LSTU_08,0,0,0,0,1,0,0
LSTU_MSST_0330201901_PA13AWAY04,E0,H0,2.611111111,1.830508475,0,4,0.780602637,Jo_Smith0_LSTU_04,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA13AWAY06,H0,H0,2.611111111,2.611111111,1,4,1,Za_Watson_LSTU_09,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA13AWAY07,H0,H0,2.611111111,2.611111111,1,3,1,Ch_Reid00_LSTU_17,0,0,0,0,1,0,0
LSTU_MSST_0330201901_PA13AWAY08,H0,H0,2.611111111,2.611111111,1,2,1,CJ_Willis_LSTU_23,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA13AWAY09,H0,F1,1.309278351,2.611111111,1,1,-0.301832761,Gi_Digiac_LSTU_07,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA14HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ju_Foscue_MSST_17,0,0,0,0,0,1,0
LSTU_MSST_0330201901_PA14HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Du_Skelto_MSST_08,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA14HOME03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ro_Jordan_MSST_04,0,0,0,0,1,0,0
LSTU_MSST_0330201901_PA15AWAY02,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,Br_Mathis_LSTU_22,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA15AWAY03,A1,A2,0.117848411,0.317337461,0,1,-0.199489051,Ha_Hughes_LSTU_03,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA15AWAY04,A2,A2,0.117848411,0.117848411,1,1,1,An_Duplan_LSTU_08,0,0,0,1,0,0,0
LSTU_MSST_0330201901_PA15AWAY05,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Jo_Smith0_LSTU_04,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA16HOME03,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Br_Cumbes_MSST_33,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA16HOME04,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ja_Mangum_MSST_15,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA16HOME05,B1,F1,1.309278351,0.663006757,0,0,0.646271594,Jo_Westbu_MSST_11,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA16HOME06,F1,F2,0.571929825,1.309278351,0,0,-0.737348526,Ta_Allen0_MSST_05,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA17AWAY02,A0,C0,1.339933993,0.60122373,0,1,0.738710264,Ch_Reid00_LSTU_17,0,1,0,0,0,0,0
LSTU_MSST_0330201901_PA17AWAY03,C0,E0,1.830508475,1.339933993,0,1,0.490574481,CJ_Willis_LSTU_23,0,0,0,0,1,0,0
LSTU_MSST_0330201901_PA17AWAY04,E0,G1,1.522123894,1.830508475,0,1,-0.308384581,Gi_Digiac_LSTU_07,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA17AWAY05,G1,C2,0.341530055,1.522123894,1,1,-0.180593839,Ca_Beloso_LSTU_24,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA17AWAY06,C2,F2,0.571929825,0.341530055,0,0,0.23039977,Br_Mathis_LSTU_22,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA18HOME02,A0,C0,1.339933993,0.60122373,0,2,0.738710264,Ju_Foscue_MSST_17,0,1,0,0,0,0,0
LSTU_MSST_0330201901_PA18HOME03,C0,C1,0.813263525,1.339933993,0,2,-0.526670468,Du_Skelto_MSST_08,0,0,0,0,0,0,1
LSTU_MSST_0330201901_PA18HOME04,C1,A1,0.317337461,0.813263525,2,2,1.504073936,Ro_Jordan_MSST_04,0,0,0,1,0,0,0
LSTU_MSST_0330201901_PA18HOME06,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ma_Gilber_MSST_34,0,0,0,0,0,1,0
LSTU_MSST_0330201901_PA18HOME07,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ro_Jordan_MSST_04,1,0,0,0,0,0,0
LSTU_MSST_0330201901_PA18HOME08,B2,G2,0.665254237,0.268656716,0,0,0.396597521,Ja_Mangum_MSST_15,0,1,0,0,0,0,0
MIZZ_ARKS_0315201901_PA01AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Jo_Holt00_MIZZ_01,0,0,0,0,1,0,0
MIZZ_ARKS_0315201901_PA01AWAY02,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Lu_Mann00_MIZZ_16,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA02HOME01,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,Ca_Martin_ARKS_15,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA02HOME02,A1,A2,0.117848411,0.317337461,0,1,-0.199489051,He_Kjerst_ARKS_18,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA02HOME03,A2,B2,0.268656716,0.117848411,0,1,0.150808306,Tr_Ezell0_ARKS_04,1,0,0,0,0,0,0
MIZZ_ARKS_0315201901_PA02HOME04,B2,G2,0.665254237,0.268656716,0,1,0.396597521,Do_Fletch_ARKS_24,0,1,0,0,0,0,0
MIZZ_ARKS_0315201901_PA02HOME05,G2,H2,0.847161572,0.665254237,0,1,0.181907335,Ca_Opitz0_ARKS_12,0,0,0,0,1,0,0
MIZZ_ARKS_0315201901_PA02HOME06,H2,H2,0.847161572,0.847161572,1,1,1,Ma_Goodhe_ARKS_10,0,0,0,0,1,0,0
MIZZ_ARKS_0315201901_PA03AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ch_Cornel_MIZZ_07,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA03AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ch_Mcdani_MIZZ_20,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA04HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ja_Nesbit_ARKS_05,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA04HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ch_Frankl_ARKS_25,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA05AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ma_Vierli_MIZZ_09,1,0,0,0,0,0,0
MIZZ_ARKS_0315201901_PA05AWAY03,C0,C1,0.813263525,1.339933993,0,0,-0.526670468,Lu_Mann00_MIZZ_16,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA05AWAY04,C1,C2,0.341530055,0.813263525,0,0,-0.471733471,Cl_Peters_MIZZ_10,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA06HOME01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,He_Kjerst_ARKS_18,0,0,0,0,0,0,0
MIZZ_ARKS_0315201901_PA06HOME02,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Tr_Ezell0_ARKS_04,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA06HOME04,C1,C2,0.341530055,0.813263525,0,0,-0.471733471,Do_Fletch_ARKS_24,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA07AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Lu_Mann00_MIZZ_16,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA07AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ka_Misner_MIZZ_30,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA07AWAY03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ch_Cornel_MIZZ_07,0,0,0,0,0,0,0
MIZZ_ARKS_0315201901_PA08HOME01,A0,C0,1.339933993,0.60122373,0,1,0.738710264,Ma_Goodhe_ARKS_10,0,1,0,0,0,0,0
MIZZ_ARKS_0315201901_PA08HOME02,C0,D1,0.953947368,1.339933993,0,1,-0.385986625,Ja_Kenley_ARKS_07,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA08HOME03,D1,A2,0.117848411,0.953947368,1,1,0.163901042,Ja_Nesbit_ARKS_05,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA09AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,To_Ortiz0_MIZZ_28,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA09AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ma_Vierli_MIZZ_09,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA10HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ca_Martin_ARKS_15,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA10HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,He_Kjerst_ARKS_18,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA11AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Cl_Peters_MIZZ_10,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA11AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Jo_Holt00_MIZZ_01,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA12HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Do_Fletch_ARKS_24,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA12HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ca_Opitz0_ARKS_12,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA12HOME03,A2,C2,0.341530055,0.117848411,0,0,0.223681644,Ma_Goodhe_ARKS_10,0,1,0,0,0,0,0
MIZZ_ARKS_0315201901_PA13AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ka_Misner_MIZZ_30,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA13AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ch_Cornel_MIZZ_07,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA13AWAY03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ch_Mcdani_MIZZ_20,1,0,0,0,0,0,0
MIZZ_ARKS_0315201901_PA14HOME01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ja_Nesbit_ARKS_05,1,0,0,0,0,0,0
MIZZ_ARKS_0315201901_PA14HOME03,B0,C1,0.813263525,1.03432282,0,0,-0.221059295,Ch_Frankl_ARKS_25,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA14HOME04,C1,C2,0.341530055,0.813263525,0,0,-0.471733471,Ca_Martin_ARKS_15,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA15AWAY02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ma_Vierli_MIZZ_09,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA15AWAY03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Lu_Mann00_MIZZ_16,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA15AWAY04,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Cl_Peters_MIZZ_10,0,0,0,0,1,0,0
MIZZ_ARKS_0315201901_PA16HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Tr_Ezell0_ARKS_04,0,0,0,0,0,0,0
MIZZ_ARKS_0315201901_PA16HOME02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Do_Fletch_ARKS_24,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA16HOME03,B1,E1,1.186792453,0.663006757,0,0,0.523785696,Ca_Opitz0_ARKS_12,0,0,0,0,1,0,0
MIZZ_ARKS_0315201901_PA16HOME04,E1,F2,0.571929825,1.186792453,0,0,-0.614862628,Ma_Goodhe_ARKS_10,0,0,0,0,0,0,1
MIZZ_ARKS_0315201901_PA17AWAY02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Lu_Mann00_MIZZ_16,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA17AWAY03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ka_Misner_MIZZ_30,0,0,0,0,0,1,0
MIZZ_ARKS_0315201901_PA17AWAY04,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ch_Cornel_MIZZ_07,0,0,0,0,1,0,0
MIZZ_ARKS_0316201901_PA01AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Jo_Holt00_MIZZ_01,0,0,0,0,1,0,0
MIZZ_ARKS_0316201901_PA01AWAY02,B0,E0,1.830508475,1.03432282,0,0,0.796185655,Lu_Mann00_MIZZ_16,1,0,0,0,0,0,0
MIZZ_ARKS_0316201901_PA01AWAY03,E0,H0,2.611111111,1.830508475,0,0,0.780602637,Ka_Misner_MIZZ_30,0,0,0,0,0,0,0
MIZZ_ARKS_0316201901_PA01AWAY04,H0,H1,1.747474747,2.611111111,0,0,-0.863636364,Ch_Cornel_MIZZ_07,0,0,0,0,0,1,0
MIZZ_ARKS_0316201901_PA02HOME01,A0,B0,1.03432282,0.60122373,0,1,0.43309909,Ca_Martin_ARKS_15,1,0,0,0,0,0,0
MIZZ_ARKS_0316201901_PA02HOME03,B0,B1,0.663006757,1.03432282,0,1,-0.371316063,He_Kjerst_ARKS_18,0,0,0,0,0,1,0
MIZZ_ARKS_0316201901_PA02HOME04,B1,B2,0.268656716,0.663006757,0,1,-0.39435004,Tr_Ezell0_ARKS_04,0,0,0,0,0,0,1
MIZZ_ARKS_0316201901_PA02HOME06,C2,B2,0.268656716,0.341530055,1,1,0.927126662,Do_Fletch_ARKS_24,0,0,0,0,0,0,0
MIZZ_ARKS_0316201901_PA03AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,To_Ortiz0_MIZZ_28,0,0,0,0,0,1,0
MIZZ_ARKS_0316201901_PA03AWAY02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ma_Vierli_MIZZ_09,1,0,0,0,0,0,0
MIZZ_ARKS_0316201901_PA03AWAY03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Lu_Mann00_MIZZ_16,0,0,0,0,0,0,1
