PlayerID,ID,GameID,PlateAppID,HomeAway,RunnerName,Hole,Action,StartBase,EndBase,BasesAdded,SB,SBA,OutsAdded,Fielder1,Fielder2,RunsAdded,PO,POA,WP,PB,AOE
An_Lipciu_TENN_13,233014812,OMSS_TENN_0517201901,OMSS_TENN_0517201901_PA10HOME06,home,Lipcius,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ju_Ammons_TENN_09,233014813,OMSS_TENN_0517201901,OMSS_TENN_0517201901_PA10HOME06,home,Ammons,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
La_Gray00_TENN_19,233014814,OMSS_TENN_0517201901,OMSS_TENN_0517201901_PA10HOME06,home,Gray,9,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Co_Johnso_OMSS_13,233014815,OMSS_TENN_0517201901,OMSS_TENN_0517201901_PA11AWAY02,away,Johnson,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Co_Zabows_OMSS_14,233014816,OMSS_TENN_0517201901,OMSS_TENN_0517201901_PA11AWAY06,away,Zabowski,6,out,1,0,-1,0,0,1,3b,1b,0,1,1,0,0,0
Co_Johnso_OMSS_13,233014817,OMSS_TENN_0517201901,OMSS_TENN_0517201901_PA11AWAY06,away,Johnson,5,out,2,0,-2,0,1,1,c,ss,0,0,0,0,0,0
Pe_Derkay_TENN_10,233014818,OMSS_TENN_0517201901,OMSS_TENN_0517201901_PA12HOME04,home,Derkay,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
La_Gray00_TENN_19,233014819,OMSS_TENN_0517201901,OMSS_TENN_0517201901_PA12HOME05,home,Gray,9,out,0,0,0,0,0,1,p,2b,0,0,0,0,0,0
Ca_Martin_ARKS_15,233014365,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA02HOME03,home,Martin,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ty_Keenan_OMSS_10,233014384,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA07AWAY03,away,Keenan,3,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014385,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA07AWAY03,away,Kessinger,2,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Th_Dillar_OMSS_06,233014386,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA07AWAY05,away,Dillard,4,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ty_Keenan_OMSS_10,233014387,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA07AWAY05,away,Keenan,3,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Do_Fletch_ARKS_24,233014388,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA10HOME04,home,Fletcher,4,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Ja_Nesbit_ARKS_05,233014389,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA12HOME02,home,Nesbit,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,1,0,0
Ca_Martin_ARKS_15,233014390,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA12HOME05,home,Martin,1,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
He_Kjerst_ARKS_18,233014391,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA14HOME03,home,Kjerstad,2,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
Tr_Ezell0_ARKS_04,233014392,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA14HOME06,home,Ezell,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014393,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA15AWAY04,away,Kessinger,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ty_Keenan_OMSS_10,233014394,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA15AWAY06,away,Keenan,3,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014395,OMSS_ARKS_0329201901,OMSS_ARKS_0329201901_PA15AWAY06,away,Kessinger,2,stole,2,3,1,1,1,0,NA,NA,0,0,0,0,0,0
An_Servid_OMSS_03,233014396,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA01AWAY02,away,Servideo,1,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Ca_Martin_ARKS_15,233014397,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA02HOME02,home,Martin,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ja_Adams0_OMSS_01,233014398,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA05AWAY03,away,Adams,9,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ja_Adams0_OMSS_01,233014399,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA05AWAY04,away,Adams,9,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014400,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA05AWAY05,away,Kessinger,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ja_Adams0_OMSS_01,233014401,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA05AWAY05,away,Adams,9,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ca_Martin_ARKS_15,233014402,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA06HOME02,home,Martin,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
He_Kjerst_ARKS_18,233014403,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA06HOME03,home,Kjerstad,2,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Ca_Martin_ARKS_15,233014404,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA06HOME03,home,Martin,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Co_Zabows_OMSS_14,233014405,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA07AWAY03,away,Zabowski,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ma_Goodhe_ARKS_10,233014406,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA08HOME02,home,Goodheart,5,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0
Ja_Kenley_ARKS_07,233014407,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA12HOME03,home,Kenley,6,out,1,0,-1,0,1,1,c,2b,0,0,0,0,0,0
Ca_Martin_ARKS_15,233014408,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA14HOME02,home,Martin,1,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Ca_Gindl0_OMSS_44,233014409,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA17AWAY05,away,Gindl,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ca_Gindl0_OMSS_44,233014410,OMSS_ARKS_0330201901,OMSS_ARKS_0330201901_PA17AWAY06,away,Gindl,8,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Gr_Kessin_OMSS_15,233014411,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA01AWAY04,away,Kessinger,2,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Th_Dillar_OMSS_06,233014412,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA01AWAY05,away,Dillard,4,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014413,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA01AWAY05,away,Kessinger,2,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ja_Adams0_OMSS_01,233014414,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA03AWAY03,away,Adams,8,out,1,0,-1,0,0,1,2b,ss,0,0,0,0,0,0
An_Servid_OMSS_03,233014415,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA03AWAY05,away,Servideo,9,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Ma_Goodhe_ARKS_10,233014416,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA04HOME03,home,Goodheart,5,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Ja_Kenley_ARKS_07,233014417,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA04HOME04,home,Kenley,6,out,1,0,-1,0,1,1,c,ss,0,0,0,0,0,0
Ty_Keenan_OMSS_10,233014418,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA05AWAY02,away,Keenan,3,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014436,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA11AWAY03,away,Kessinger,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ry_Olenek_OMSS_02,233014437,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA11AWAY03,away,Olenek,1,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Ty_Keenan_OMSS_10,233014438,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA11AWAY05,away,Keenan,3,out,1,0,-1,0,0,1,2b,ss,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014439,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA11AWAY05,away,Kessinger,2,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Th_Dillar_OMSS_06,233014440,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA11AWAY06,away,Dillard,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014441,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA11AWAY06,away,Kessinger,2,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Co_Zabows_OMSS_14,233014442,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA11AWAY07,away,Zabowski,5,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Th_Dillar_OMSS_06,233014443,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA11AWAY07,away,Dillard,4,stole,2,3,1,1,1,0,NA,NA,0,0,0,0,0,0
Co_Johnso_OMSS_13,233014444,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA11AWAY10,away,Johnson,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Co_Zabows_OMSS_14,233014445,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA11AWAY10,away,Zabowski,5,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Th_Dillar_OMSS_06,233014446,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA11AWAY10,away,Dillard,4,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
An_Servid_OMSS_03,233014447,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA13AWAY02,away,Servideo,9,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,1
An_Servid_OMSS_03,233014448,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA13AWAY03,away,Servideo,9,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ry_Olenek_OMSS_02,233014449,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA13AWAY04,away,Olenek,1,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014450,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA13AWAY07,away,Kessinger,2,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Ry_Olenek_OMSS_02,233014451,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA13AWAY07,away,Olenek,1,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Th_Dillar_OMSS_06,233014452,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA13AWAY09,away,Dillard,4,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Ca_Martin_ARKS_15,233014453,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA14HOME02,home,Martin,1,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Ja_Adams0_OMSS_01,233014454,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA15AWAY02,away,Adams,8,out,1,0,-1,0,1,1,c,ss,0,0,0,0,0,0
Ty_Keenan_OMSS_10,233014455,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA17AWAY03,away,Keenan,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ty_Keenan_OMSS_10,233014456,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA17AWAY05,away,Keenan,3,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Th_Dillar_OMSS_06,233014457,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA17AWAY06,away,Dillard,4,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Ja_Nesbit_ARKS_05,233014458,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA18HOME02,home,Nesbit,8,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
Ch_Frankl_ARKS_25,233014459,OMSS_ARKS_0331201901,OMSS_ARKS_0331201901_PA18HOME04,home,Franklin,9,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014460,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA01AWAY03,away,Kessinger,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014461,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA01AWAY04,away,Kessinger,2,stole,2,3,1,1,1,0,NA,NA,0,0,0,0,0,0
Ty_Keenan_OMSS_10,233014462,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA01AWAY05,away,Keenan,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014463,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA01AWAY05,away,Kessinger,2,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ty_Keenan_OMSS_10,233014464,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA01AWAY06,away,Keenan,3,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ju_Ward00_AUBN_01,233014465,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA02HOME02,home,Ward,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ju_Ward00_AUBN_01,233014466,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA02HOME03,home,Ward,1,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ja_Adams0_OMSS_01,233014467,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA03AWAY03,away,Adams,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,1
Jo_Hall00_OMSS_07,233014468,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA03AWAY04,away,Hall,9,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ja_Adams0_OMSS_01,233014469,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA03AWAY04,away,Adams,8,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
An_Servid_OMSS_03,233014470,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA03AWAY05,away,Servideo,1,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Jo_Hall00_OMSS_07,233014471,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA03AWAY05,away,Hall,9,stole,2,3,1,1,1,0,NA,NA,0,0,0,0,0,0
An_Servid_OMSS_03,233014472,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA03AWAY06,away,Servideo,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Jo_Hall00_OMSS_07,233014473,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA03AWAY06,away,Hall,9,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ty_Keenan_OMSS_10,233014474,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA03AWAY08,away,Keenan,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
An_Servid_OMSS_03,233014475,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA03AWAY08,away,Servideo,1,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ry_Bliss0_AUBN_09,233014476,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA06HOME03,home,Bliss,9,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ju_Ward00_AUBN_01,233014477,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA06HOME04,home,Ward,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ry_Bliss0_AUBN_09,233014478,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA06HOME04,home,Bliss,9,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ka_Howell_AUBN_16,233014479,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA06HOME05,home,Howell,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ju_Ward00_AUBN_01,233014480,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA06HOME05,home,Ward,1,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Ry_Bliss0_AUBN_09,233014481,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA06HOME05,home,Bliss,9,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
An_Servid_OMSS_03,233014482,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA07AWAY02,away,Servideo,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014483,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA07AWAY03,away,Kessinger,2,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
An_Servid_OMSS_03,233014484,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA07AWAY03,away,Servideo,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Co_Johnso_OMSS_13,233014485,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA09AWAY01,away,Johnson,5,out,0,0,0,0,0,1,p,ss,0,0,0,0,0,0
Ry_Bliss0_AUBN_09,233014486,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA10HOME02,home,Bliss,9,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Co_Davis0_AUBN_24,233014487,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA12HOME02,home,Davis,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,1,0,0
Ma_Scheff_AUBN_06,233014488,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA12HOME05,home,Scheffler,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Co_Davis0_AUBN_24,233014489,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA12HOME05,home,Davis,4,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ra_Woley0_AUBN_04,233014490,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA12HOME06,home,Woley,6,out,1,0,-1,0,0,1,ss,2b,0,0,0,0,0,0
Ma_Scheff_AUBN_06,233014491,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA12HOME06,home,Scheffler,5,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Co_Davis0_AUBN_24,233014492,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA12HOME06,home,Davis,4,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ma_Scheff_AUBN_06,233014493,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA12HOME07,home,Scheffler,5,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Co_Zabows_OMSS_14,233014494,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA15AWAY01,away,Zabowski,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,1
Co_Zabows_OMSS_14,233014495,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA15AWAY04,away,Zabowski,6,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ma_Scheff_AUBN_06,233014496,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA16HOME04,home,Scheffler,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Wi_Hollan_AUBN_17,233014497,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA16HOME06,home,Holland,7,out,0,0,0,0,0,1,c,2b,0,0,0,0,0,0
Ra_Woley0_AUBN_04,233014498,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA16HOME06,home,Woley,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ma_Scheff_AUBN_06,233014499,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA16HOME06,home,Scheffler,5,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ma_Scheff_AUBN_06,233014500,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA16HOME08,home,Scheffler,5,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
St_Willia_AUBN_41,233014501,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA16HOME09,home,Williams,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ra_Woley0_AUBN_04,233014502,OMSS_AUBN_0418201901,OMSS_AUBN_0418201901_PA16HOME09,home,Woley,6,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014503,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA01AWAY04,away,Kessinger,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Gr_Kessin_OMSS_15,233014504,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA01AWAY05,away,Kessinger,2,out,2,0,-2,0,1,1,c,3b,0,0,0,0,0,0
Ka_Howell_AUBN_16,233014505,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA02HOME03,home,Howell,2,out,1,0,-1,0,0,1,2b,ss,0,0,0,0,0,0
Ed_Julien_AUBN_10,233014506,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA02HOME04,home,Julien,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
St_Willia_AUBN_41,233014507,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA04HOME04,home,Williams,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
An_Servid_OMSS_03,233014508,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA05AWAY03,away,Servideo,1,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Ty_Keenan_OMSS_10,233014509,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA05AWAY05,away,Keenan,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
An_Servid_OMSS_03,233014510,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA05AWAY05,away,Servideo,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Th_Dillar_OMSS_06,233014511,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA05AWAY06,away,Dillard,4,out,1,0,-1,0,0,1,ss,2b,0,0,0,0,0,0
Ty_Keenan_OMSS_10,233014512,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA05AWAY06,away,Keenan,3,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
An_Servid_OMSS_03,233014513,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA05AWAY06,away,Servideo,1,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Co_Zabows_OMSS_14,233014514,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA05AWAY07,away,Zabowski,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ty_Keenan_OMSS_10,233014515,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA05AWAY07,away,Keenan,3,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ry_Bliss0_AUBN_09,233014516,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA08HOME05,home,Bliss,9,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Ry_Bliss0_AUBN_09,233014517,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA08HOME06,home,Bliss,9,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,1,0
Th_Dillar_OMSS_06,233014518,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA09AWAY05,away,Dillard,4,out,1,0,-1,0,0,1,cf,2b,0,0,0,0,0,0
Co_Johnso_OMSS_13,233014519,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA11AWAY03,away,Johnson,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Jo_Hall00_OMSS_07,233014520,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA11AWAY05,away,Hall,9,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Co_Johnso_OMSS_13,233014521,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA11AWAY05,away,Johnson,7,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
An_Servid_OMSS_03,233014522,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA11AWAY07,away,Servideo,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Jo_Hall00_OMSS_07,233014523,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA11AWAY07,away,Hall,9,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
St_Willia_AUBN_41,233014524,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA12HOME05,home,Williams,7,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Ty_Keenan_OMSS_10,233014525,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA01AWAY04,away,Keenan,3,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Co_Johnso_OMSS_13,233014526,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA03AWAY03,away,Johnson,5,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Ry_Bliss0_AUBN_09,233014527,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA06HOME04,home,Bliss,9,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Ju_Ward00_AUBN_01,233014528,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA06HOME05,home,Ward,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ka_Howell_AUBN_16,233014529,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA06HOME06,home,Howell,2,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,1
