PlayerID,ID,GameID,PlateAppID,HomeAway,BatterName,BatterHole,CountBalls,CountStrikes,pitchBalls,pitchFouls,pitchKSwing,pitchKLook,pitchBIPs,Pitches,BIP,H,Bases,Singles,Doubles,Triples,HR,HitLocation,HitQuality,HitType,INFH,FO,FOLocation,FOQuality,FOType,DP,DPType,Reach,RBOE,FC,SAC,SF,BB,IBB,UBB,SO,KSwing,KLook,UCTS,SOReach,HBP,TrueOutcome
St_Willia_AUBN_41,10138,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA12HOME03,home,Williams,7,1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wi_Hollan_AUBN_17,10139,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA12HOME04,home,Holland,8,0,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to cf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ry_Bliss0_AUBN_09,10140,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA12HOME05,home,Bliss,9,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,soft,ground ball,0,64,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Zabows_OMSS_14,10141,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA13AWAY01,away,Zabowski,5,0,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Mi_Fitzsi_OMSS_32,10142,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA13AWAY03,away,Fitzsimmons,6,0,0,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,left,hard,ground ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Johnso_OMSS_13,10143,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA13AWAY04,away,Johnson,7,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ja_Adams0_OMSS_01,10144,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA13AWAY05,away,Adams,8,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ju_Ward00_AUBN_01,10145,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA14HOME02,home,Ward,1,3,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Ka_Howell_AUBN_16,10146,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA14HOME03,home,Howell,2,0,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ed_Julien_AUBN_10,10147,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA14HOME04,home,Julien,3,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ra_Woley0_AUBN_04,10148,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA14HOME05,home,Woley,4,3,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to cf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo_Hall00_OMSS_07,10149,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA15AWAY01,away,Hall,9,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to p,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An_Servid_OMSS_03,10150,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA15AWAY02,away,Servideo,1,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gr_Kessin_OMSS_15,10151,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA15AWAY03,away,Kessinger,2,3,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to c,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ma_Scheff_AUBN_06,10152,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA16HOME02,home,Scheffler,5,3,2,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,right field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Davis0_AUBN_24,10153,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA16HOME03,home,Davis,6,3,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St_Willia_AUBN_41,10154,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA16HOME04,home,Williams,7,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wi_Hollan_AUBN_17,10155,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA16HOME05,home,Holland,8,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ty_Keenan_OMSS_10,10156,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA17AWAY01,away,Keenan,3,2,0,-1,-1,-1,-1,-1,-1,1,1,4,0,0,0,1,right center,hard,line drive,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Th_Dillar_OMSS_06,10157,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA17AWAY02,away,Dillard,4,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to rf,hard,line drive,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Zabows_OMSS_14,10158,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA17AWAY03,away,Zabowski,5,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to c,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Mi_Fitzsi_OMSS_32,10159,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA17AWAY04,away,Fitzsimmons,6,3,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Ry_Bliss0_AUBN_09,10160,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA18HOME01,home,Bliss,9,0,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Ju_Ward00_AUBN_01,10161,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA18HOME02,home,Ward,1,2,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ka_Howell_AUBN_16,10162,OMSS_AUBN_0419201901,OMSS_AUBN_0419201901_PA18HOME03,home,Howell,2,2,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
An_Servid_OMSS_03,10163,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA01AWAY01,away,Servideo,1,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gr_Kessin_OMSS_15,10164,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA01AWAY02,away,Kessinger,2,2,1,-1,-1,-1,-1,-1,-1,1,1,4,0,0,0,1,left field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ty_Keenan_OMSS_10,10165,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA01AWAY03,away,Keenan,3,1,0,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,center field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Th_Dillar_OMSS_06,10166,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA01AWAY04,away,Dillard,4,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,soft,ground ball,0,64,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ju_Ward00_AUBN_01,10167,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA02HOME01,home,Ward,1,2,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ka_Howell_AUBN_16,10168,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA02HOME02,home,Howell,2,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Ed_Julien_AUBN_10,10169,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA02HOME03,home,Julien,3,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Johnso_OMSS_13,10170,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA03AWAY01,away,Johnson,5,3,2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Co_Zabows_OMSS_14,10171,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA03AWAY02,away,Zabowski,6,0,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Mi_Fitzsi_OMSS_32,10172,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA03AWAY03,away,Fitzsimmons,7,3,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ja_Adams0_OMSS_01,10173,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA03AWAY05,away,Adams,8,2,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Co_Davis0_AUBN_24,10174,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA04HOME01,home,Davis,4,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to rf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St_Willia_AUBN_41,10175,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA04HOME02,home,Williams,5,3,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ra_Woley0_AUBN_04,10176,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA04HOME03,home,Woley,6,2,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 3b,hard,line drive,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo_Hall00_OMSS_07,10177,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA05AWAY01,away,Hall,9,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An_Servid_OMSS_03,10178,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA05AWAY02,away,Servideo,1,2,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gr_Kessin_OMSS_15,10179,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA05AWAY03,away,Kessinger,2,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ma_Scheff_AUBN_06,10180,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA06HOME01,home,Scheffler,7,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to ss,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wi_Hollan_AUBN_17,10181,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA06HOME02,home,Holland,8,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to ss,soft,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ry_Bliss0_AUBN_09,10182,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA06HOME03,home,Bliss,9,3,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Ju_Ward00_AUBN_01,10183,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA06HOME04,home,Ward,1,2,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,right center,hard,line drive,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ka_Howell_AUBN_16,10184,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA06HOME05,home,Howell,2,3,2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Ed_Julien_AUBN_10,10185,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA06HOME06,home,Julien,3,1,0,-1,-1,-1,-1,-1,-1,1,1,2,0,1,0,0,left field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Davis0_AUBN_24,10186,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA06HOME08,home,Davis,4,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ty_Keenan_OMSS_10,10187,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA07AWAY01,away,Keenan,3,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,center field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Th_Dillar_OMSS_06,10188,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA07AWAY02,away,Dillard,4,3,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Co_Johnso_OMSS_13,10189,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA07AWAY04,away,Johnson,5,3,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Co_Zabows_OMSS_14,10190,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA07AWAY05,away,Zabowski,6,0,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Mi_Fitzsi_OMSS_32,10191,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA07AWAY06,away,Fitzsimmons,7,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to cf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St_Willia_AUBN_41,10192,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA08HOME01,home,Williams,5,1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ra_Woley0_AUBN_04,10193,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA08HOME02,home,Woley,6,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to rf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ma_Scheff_AUBN_06,10194,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA08HOME03,home,Scheffler,7,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,hard,line drive,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ja_Adams0_OMSS_01,10195,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA09AWAY01,away,Adams,8,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Jo_Hall00_OMSS_07,10196,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA09AWAY02,away,Hall,9,0,0,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,shallow infield,soft,ground ball,1,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An_Servid_OMSS_03,10197,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA09AWAY03,away,Servideo,1,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gr_Kessin_OMSS_15,10198,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA09AWAY04,away,Kessinger,2,3,1,-1,-1,-1,-1,-1,-1,1,1,4,0,0,0,1,left center,hard,line drive,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ty_Keenan_OMSS_10,10199,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA09AWAY06,away,Keenan,3,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wi_Hollan_AUBN_17,10200,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA10HOME01,home,Holland,8,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 3b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ry_Bliss0_AUBN_09,10201,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA10HOME02,home,Bliss,9,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ju_Ward00_AUBN_01,10202,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA10HOME03,home,Ward,1,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Th_Dillar_OMSS_06,10203,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA11AWAY01,away,Dillard,4,3,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to ss,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Johnso_OMSS_13,10204,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA11AWAY02,away,Johnson,5,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Zabows_OMSS_14,10205,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA11AWAY03,away,Zabowski,6,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mi_Fitzsi_OMSS_32,10206,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA11AWAY04,away,Fitzsimmons,7,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ka_Howell_AUBN_16,10207,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA12HOME01,home,Howell,2,2,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed_Julien_AUBN_10,10208,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA12HOME02,home,Julien,3,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to cf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Davis0_AUBN_24,10209,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA12HOME03,home,Davis,4,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
St_Willia_AUBN_41,10210,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA12HOME04,home,Williams,5,1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ja_Adams0_OMSS_01,10211,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA13AWAY01,away,Adams,8,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo_Hall00_OMSS_07,10212,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA13AWAY02,away,Hall,9,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An_Servid_OMSS_03,10213,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA13AWAY03,away,Servideo,1,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Ra_Woley0_AUBN_04,10214,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA14HOME02,home,Woley,6,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to c,foul,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ma_Scheff_AUBN_06,10215,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA14HOME03,home,Scheffler,7,2,0,-1,-1,-1,-1,-1,-1,1,1,2,0,1,0,0,left center,hard,line drive,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wi_Hollan_AUBN_17,10216,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA14HOME05,home,Holland,8,3,2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Ry_Bliss0_AUBN_09,10217,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA14HOME06,home,Bliss,9,1,2,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,up the middle,hard,ground ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gr_Kessin_OMSS_15,10218,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA15AWAY01,away,Kessinger,2,3,2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Ty_Keenan_OMSS_10,10219,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA15AWAY03,away,Keenan,3,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to cf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Th_Dillar_OMSS_06,10220,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA15AWAY04,away,Dillard,4,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,soft,ground ball,0,46,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ju_Ward00_AUBN_01,10221,OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA16HOME01,home,Ward,1,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to rf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
